subtask	score
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-4	4.7528864247907645
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-5	4.786594675246102
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-6	4.894907680920767
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-7	4.885707532690917
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-8	4.885615582954771
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-9	4.945768315053332
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.977547360127284
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-1	4.912329893139409
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-2	4.895434899292743
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-3	4.917676246060528
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-4	4.851992034401313
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-5	4.882763433490375
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-6	4.963891448202923
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-7	4.994449197388102
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-8	4.966827176299956
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.002753131089015
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.9278185191650605
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-1	4.8547351577814535
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-2	4.8916855791240765
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-3	4.8854951784910305
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-4	4.816842396108109
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-5	4.830496896674836
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-6	4.91180836726002
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-7	4.944232495180689
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-8	4.932950967795539
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-9	4.994807506689009
en.sub.lower.topic-model-100-9.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.9674536714044155
